bet_id,user_id,bet_type,sport,odds,is_win,stake,gain,GGR
bet_08187,4827,multiple,Ice Hockey,4.73,False,367.2,0.0,367.2
bet_08188,4418,single,Football,1.1,False,291.95,0.0,291.95
bet_08189,183,single,Tennis,1.94,False,94.4,0.0,94.4
bet_08190,3007,single,Football,1.95,True,169.05,329.65,-160.6
bet_08191,2087,single,Football,1.48,True,13.75,20.35,-6.6
bet_08192,461,multiple,Tennis,3.9,True,5.75,22.42,-16.67
bet_08193,279,single,Football,3.19,False,7.25,0.0,7.25
bet_08194,2579,single,Football,4.76,False,83.1,0.0,83.1
bet_08195,3940,multiple,Football,4.37,False,60.65,0.0,60.65
bet_08196,4087,single,Football,1.1,True,44.55,49.0,-4.45
bet_08197,809,single,Basketball,12.0,False,120.65,0.0,120.65
bet_08198,2662,single,Football,1.1,True,355.85,391.44,-35.59
bet_08199,4391,multiple,Basketball,14.35,False,12.8,0.0,12.8
bet_08200,4530,single,Football,2.87,False,250.85,0.0,250.85
bet_08201,4667,single,Football,12.0,False,424.7,0.0,424.7
bet_08202,3503,multiple,Handball,11.16,False,121.25,0.0,121.25
bet_08203,1037,single,Tennis,4.92,False,50.9,0.0,50.9
bet_08204,2759,single,Tennis,1.1,True,452.5,497.75,-45.25
bet_08205,3176,multiple,Snooker,1.78,True,246.5,438.77,-192.27
bet_08206,3420,single,Basketball,3.02,False,5.65,0.0,5.65
bet_08207,2691,single,Football,8.71,False,88.3,0.0,88.3
bet_08208,308,single,Football,2.91,False,28.45,0.0,28.45
bet_08209,2285,multiple,Tennis,8.91,False,53.2,0.0,53.2
bet_08210,2390,multiple,Basketball,2.2,True,135.3,297.66,-162.36
bet_08211,1,single,Football,1.1,True,58.25,64.08,-5.83
bet_08212,4639,single,Football,4.14,True,6.65,27.53,-20.88
bet_08213,4400,single,Football,3.47,True,80.5,279.34,-198.84
bet_08214,4518,single,Volleyball,1.1,True,927.7,1020.47,-92.77
bet_08215,2659,single,Football,7.47,False,147.05,0.0,147.05
bet_08216,3105,single,Basketball,1.1,False,9.8,0.0,9.8
bet_08217,13,single,Football,1.47,False,73.15,0.0,73.15
bet_08218,3336,single,Basketball,4.48,False,278.0,0.0,278.0
bet_08219,3234,single,Handball,2.9,True,59.85,173.56,-113.71
bet_08220,204,multiple,Football,7.69,False,737.55,0.0,737.55
bet_08221,2842,single,Tennis,10.67,False,42.8,0.0,42.8
bet_08222,2496,multiple,Volleyball,7.4,False,63.3,0.0,63.3
bet_08223,976,single,Volleyball,1.28,True,0.3,0.38,-0.08
bet_08224,1426,single,Rugby,1.36,True,77.65,105.6,-27.95
bet_08225,2075,single,Football,4.75,False,81.45,0.0,81.45
bet_08226,1593,multiple,Football,26.8,False,105.4,0.0,105.4
bet_08227,3544,single,Football,3.02,False,36.4,0.0,36.4
bet_08228,951,multiple,Basketball,8.59,False,213.35,0.0,213.35
bet_08229,1528,single,Baseball,1.87,True,111.2,207.94,-96.74
bet_08230,881,single,Football,1.28,True,17.5,22.4,-4.9
bet_08231,1136,multiple,Football,1.11,False,15.35,0.0,15.35
bet_08232,3977,multiple,Badminton,1.94,False,492.55,0.0,492.55
bet_08233,4732,single,Football,5.95,False,452.7,0.0,452.7
bet_08234,3571,single,Football,4.02,False,428.8,0.0,428.8
bet_08235,4081,multiple,Football,8.35,False,86.7,0.0,86.7
bet_08236,1571,single,Football,1.1,True,95.1,104.61,-9.51
bet_08237,2582,multiple,Football,1.11,True,49.9,55.39,-5.49
bet_08238,4098,single,Football,1.71,False,145.55,0.0,145.55
bet_08239,4357,multiple,Tennis,6.73,False,10.4,0.0,10.4
bet_08240,3002,single,Football,4.34,False,111.3,0.0,111.3
bet_08241,4840,single,Football,10.83,False,179.05,0.0,179.05
bet_08242,904,multiple,Football,2.05,False,106.25,0.0,106.25
bet_08243,3532,single,Tennis,6.8,False,176.35,0.0,176.35
bet_08244,3288,single,Tennis,5.2,False,220.2,0.0,220.2
bet_08245,740,single,Volleyball,1.1,True,22.95,25.24,-2.29
bet_08246,4586,single,Football,1.1,True,243.05,267.36,-24.31
bet_08247,2903,single,Football,1.1,True,10.95,12.04,-1.09
bet_08248,4395,single,Football,1.1,True,7.95,8.75,-0.8
bet_08249,4246,single,Tennis,5.2,True,96.9,503.88,-406.98
bet_08250,164,multiple,Football,18.56,False,3.15,0.0,3.15
bet_08251,2216,single,Table Tennis,1.1,False,7.65,0.0,7.65
bet_08252,1710,single,Tennis,1.1,False,12.1,0.0,12.1
bet_08253,3768,multiple,Tennis,13.17,False,299.35,0.0,299.35
bet_08254,393,single,Formula 1,1.7,True,51.75,87.98,-36.23
bet_08255,1100,multiple,Football,15.25,False,22.75,0.0,22.75
bet_08256,831,single,Football,4.99,False,636.15,0.0,636.15
bet_08257,2734,multiple,Snooker,4.47,False,82.65,0.0,82.65
bet_08258,2615,multiple,Tennis,2.66,False,5.0,0.0,5.0
bet_08259,4658,multiple,Football,1.11,True,217.1,240.98,-23.88
bet_08260,4731,single,Football,2.4,False,66.95,0.0,66.95
bet_08261,2048,single,Football,12.0,False,46.4,0.0,46.4
bet_08262,2991,single,Football,8.43,True,205.9,1735.74,-1529.84
bet_08263,2561,multiple,Rugby,3.39,True,365.05,1237.52,-872.47
bet_08264,3870,single,Football,6.97,False,111.7,0.0,111.7
bet_08265,4349,single,Snooker,12.0,False,230.65,0.0,230.65
bet_08266,1918,multiple,Football,4.11,True,84.85,348.73,-263.88
bet_08267,1846,single,Tennis,3.56,False,440.85,0.0,440.85
bet_08268,2627,single,Tennis,2.91,False,26.6,0.0,26.6
bet_08269,3585,multiple,Handball,1.11,True,196.1,217.67,-21.57
bet_08270,3111,single,Football,3.3,False,20.35,0.0,20.35
bet_08271,3251,single,Snooker,3.82,False,645.8,0.0,645.8
bet_08272,3797,single,Basketball,4.3,False,6.9,0.0,6.9
bet_08273,1906,single,Tennis,6.76,False,26.85,0.0,26.85
bet_08274,2563,single,Football,6.92,False,123.6,0.0,123.6
bet_08275,4321,multiple,Table Tennis,1.43,False,189.8,0.0,189.8
bet_08276,2635,single,Formula 1,2.79,False,480.7,0.0,480.7
bet_08277,2913,single,Football,7.95,False,7.55,0.0,7.55
bet_08278,1003,multiple,Football,3.08,True,37.65,115.96,-78.31
bet_08279,4876,single,Football,4.17,True,91.8,382.81,-291.01
bet_08280,1448,single,Football,4.42,True,155.9,689.08,-533.18
bet_08281,4493,single,Football,9.64,False,44.15,0.0,44.15
bet_08282,3515,multiple,Football,1.11,True,9.0,9.99,-0.99
bet_08283,161,multiple,Football,1.11,True,392.2,435.34,-43.14
bet_08284,4721,single,Football,1.1,False,6.75,0.0,6.75
bet_08285,3083,single,Football,9.21,False,99.35,0.0,99.35
bet_08286,2026,single,Basketball,1.1,False,39.0,0.0,39.0
bet_08287,2361,single,Volleyball,1.1,True,840.4,924.44,-84.04
bet_08288,3455,single,Tennis,6.18,False,2.0,0.0,2.0
bet_08289,1302,single,Football,4.69,False,4.05,0.0,4.05
bet_08290,2522,single,Football,1.1,False,7.8,0.0,7.8
bet_08291,1951,multiple,Football,1.53,False,8.5,0.0,8.5
bet_08292,511,single,Baseball,2.58,False,22.7,0.0,22.7
bet_08293,521,single,Football,3.3,True,188.45,621.88,-433.43
bet_08294,2556,multiple,Football,3.01,False,61.4,0.0,61.4
bet_08295,1258,multiple,Football,20.49,False,230.55,0.0,230.55
bet_08296,3582,multiple,Tennis,3.43,False,9.65,0.0,9.65
bet_08297,912,multiple,Football,1.59,False,2.15,0.0,2.15
bet_08298,4149,multiple,Football,1.54,False,157.3,0.0,157.3
bet_08299,3473,multiple,Football,1.6,False,974.45,0.0,974.45
bet_08300,905,single,Basketball,3.48,False,172.5,0.0,172.5
bet_08301,4464,multiple,Football,3.76,False,242.8,0.0,242.8
bet_08302,1440,single,Tennis,1.73,False,52.7,0.0,52.7
bet_08303,1000,multiple,Football,19.85,False,8.6,0.0,8.6
bet_08304,3000,single,Football,3.13,True,129.6,405.65,-276.05
bet_08305,3026,single,Football,1.1,True,117.45,129.2,-11.75
bet_08306,1529,single,Handball,1.1,False,755.85,0.0,755.85
bet_08307,4741,multiple,Tennis,5.15,False,114.3,0.0,114.3
bet_08308,2954,multiple,Tennis,5.49,False,4.9,0.0,4.9
bet_08309,1866,single,Tennis,7.04,False,298.05,0.0,298.05
bet_08310,2509,single,Tennis,2.26,False,366.55,0.0,366.55
bet_08311,4509,single,Ice Hockey,1.1,False,56.05,0.0,56.05
bet_08312,4218,multiple,Football,19.13,False,34.5,0.0,34.5
bet_08313,4427,multiple,Tennis,14.13,False,154.5,0.0,154.5
bet_08314,4833,single,Football,1.1,True,93.6,102.96,-9.36
bet_08315,2227,single,Football,1.1,True,239.6,263.56,-23.96
bet_08316,3789,single,Football,10.27,False,250.1,0.0,250.1
bet_08317,799,multiple,Football,7.81,False,99.55,0.0,99.55
bet_08318,2991,single,Tennis,1.1,True,258.9,284.79,-25.89
bet_08319,3642,multiple,Basketball,2.06,False,235.5,0.0,235.5
bet_08320,4966,multiple,Football,1.11,False,83.85,0.0,83.85
bet_08321,1411,single,Football,6.32,True,282.55,1785.72,-1503.17
bet_08322,2163,multiple,Football,1.11,True,97.55,108.28,-10.73
bet_08323,2959,multiple,Baseball,6.35,False,219.45,0.0,219.45
bet_08324,604,single,Baseball,1.1,True,83.95,92.35,-8.4
bet_08325,1828,single,Basketball,6.5,False,253.5,0.0,253.5
bet_08326,4596,multiple,Table Tennis,1.11,True,22.15,24.59,-2.44
bet_08327,1478,single,Football,8.94,False,5.85,0.0,5.85
bet_08328,1294,single,Formula 1,1.1,False,92.7,0.0,92.7
bet_08329,4640,multiple,Snooker,7.48,False,20.1,0.0,20.1
bet_08330,1926,single,Handball,5.01,False,18.5,0.0,18.5
bet_08331,4556,single,Volleyball,1.26,True,210.7,265.48,-54.78
bet_08332,4671,single,Basketball,1.21,True,293.4,355.01,-61.61
bet_08333,1590,single,Football,1.1,True,1.1,1.21,-0.11
bet_08334,1628,single,Football,4.78,True,202.25,966.76,-764.51
bet_08335,1955,single,Football,5.1,False,160.65,0.0,160.65
bet_08336,2283,multiple,Basketball,6.12,False,107.55,0.0,107.55
bet_08337,2494,single,Football,9.63,False,14.0,0.0,14.0
bet_08338,4546,multiple,Football,12.08,False,36.25,0.0,36.25
bet_08339,2866,single,Football,2.12,False,5.95,0.0,5.95
bet_08340,1945,single,Rugby,10.71,False,29.25,0.0,29.25
bet_08341,3807,single,Football,9.05,False,241.75,0.0,241.75
bet_08342,1534,single,Tennis,12.0,False,103.85,0.0,103.85
bet_08343,3456,multiple,Tennis,2.8,False,43.45,0.0,43.45
bet_08344,3924,single,Tennis,1.29,False,0.45,0.0,0.45
bet_08345,2177,single,Tennis,1.1,True,71.25,78.38,-7.13
bet_08346,1637,single,Basketball,3.02,False,56.6,0.0,56.6
bet_08347,899,multiple,Football,1.11,False,47.45,0.0,47.45
bet_08348,1759,single,Football,2.8,False,16.9,0.0,16.9
bet_08349,2568,single,Football,12.0,False,5.4,0.0,5.4
bet_08350,892,single,Football,1.51,True,150.7,227.56,-76.86
bet_08351,813,single,Basketball,5.98,False,9.45,0.0,9.45
bet_08352,1654,single,Football,6.02,False,301.65,0.0,301.65
bet_08353,4028,single,Ice Hockey,5.87,False,99.8,0.0,99.8
bet_08354,2374,multiple,Tennis,7.56,False,222.45,0.0,222.45
bet_08355,4380,single,Football,4.29,True,17.45,74.86,-57.41
bet_08356,4828,single,Football,1.41,True,131.65,185.63,-53.98
bet_08357,710,single,Football,7.49,False,19.1,0.0,19.1
bet_08358,1950,single,Handball,5.52,False,35.9,0.0,35.9
bet_08359,2462,single,Tennis,1.9,False,57.15,0.0,57.15
bet_08360,3336,single,Football,1.1,False,178.2,0.0,178.2
bet_08361,893,single,Football,9.74,True,38.05,370.61,-332.56
bet_08362,118,single,Football,9.05,False,4.65,0.0,4.65
bet_08363,3617,multiple,Basketball,5.16,False,16.6,0.0,16.6
bet_08364,4616,single,Football,6.77,False,484.55,0.0,484.55
bet_08365,2368,multiple,Tennis,16.25,False,29.5,0.0,29.5
bet_08366,482,single,Handball,8.94,False,29.2,0.0,29.2
bet_08367,3497,single,Tennis,3.19,False,102.25,0.0,102.25
bet_08368,3691,single,Tennis,1.18,True,187.8,221.6,-33.8
bet_08369,3153,single,Football,1.1,True,48.5,53.35,-4.85
bet_08370,1176,multiple,Football,8.0,False,158.65,0.0,158.65
bet_08371,2424,single,Snooker,11.62,False,4.4,0.0,4.4
bet_08372,4961,multiple,Ice Hockey,3.64,False,81.65,0.0,81.65
bet_08373,4326,single,Tennis,2.08,True,7.65,15.91,-8.26
bet_08374,2393,single,Tennis,1.79,False,281.95,0.0,281.95
bet_08375,4189,single,Football,1.1,True,269.5,296.45,-26.95
bet_08376,726,single,Tennis,12.0,False,46.6,0.0,46.6
bet_08377,4953,single,Tennis,1.1,False,458.45,0.0,458.45
bet_08378,4414,multiple,Football,8.12,False,3.45,0.0,3.45
bet_08379,4321,single,Ice Hockey,4.19,False,76.05,0.0,76.05
bet_08380,3565,multiple,Rugby,27.12,False,6.05,0.0,6.05
bet_08381,653,multiple,Football,6.88,True,0.8,5.5,-4.7
bet_08382,2484,multiple,Ice Hockey,3.32,True,247.3,821.04,-573.74
bet_08383,3450,multiple,Handball,1.11,True,51.0,56.61,-5.61
bet_08384,2974,single,Football,4.07,False,108.2,0.0,108.2
bet_08385,2229,multiple,Football,5.42,True,338.2,1833.04,-1494.84
bet_08386,297,multiple,Tennis,14.18,False,44.05,0.0,44.05
bet_08387,1235,multiple,Ice Hockey,10.04,False,4.6,0.0,4.6
bet_08388,3484,single,Formula 1,11.72,False,221.7,0.0,221.7
bet_08389,2405,single,Basketball,1.71,True,21.0,35.91,-14.91
bet_08390,83,single,Tennis,1.17,False,188.45,0.0,188.45
bet_08391,3338,multiple,Snooker,4.05,False,9.1,0.0,9.1
bet_08392,2083,multiple,Football,3.38,False,26.75,0.0,26.75
bet_08393,108,single,Football,1.1,True,59.15,65.06,-5.91
bet_08394,2937,single,Football,3.97,False,12.45,0.0,12.45
bet_08395,2034,single,Volleyball,1.11,True,296.7,329.34,-32.64
bet_08396,1861,single,Football,1.46,False,196.35,0.0,196.35
bet_08397,299,single,Basketball,4.61,False,20.1,0.0,20.1
bet_08398,617,single,Football,7.33,False,409.3,0.0,409.3
bet_08399,1165,single,Football,3.26,False,61.2,0.0,61.2
bet_08400,4683,single,Football,9.85,False,98.6,0.0,98.6
bet_08401,1392,multiple,Football,6.32,False,7.15,0.0,7.15
bet_08402,2844,multiple,Football,6.88,False,223.3,0.0,223.3
bet_08403,567,single,Baseball,3.12,True,2.15,6.71,-4.56
bet_08404,119,single,Tennis,11.59,False,146.5,0.0,146.5
bet_08405,3481,single,Basketball,4.51,False,8.1,0.0,8.1
bet_08406,1502,single,Football,12.0,False,47.5,0.0,47.5
bet_08407,3621,single,Basketball,5.28,False,104.15,0.0,104.15
bet_08408,4219,single,Handball,1.39,False,101.85,0.0,101.85
bet_08409,4538,multiple,Football,4.74,True,0.8,3.79,-2.99
bet_08410,1698,single,Tennis,1.8,True,63.35,114.03,-50.68
bet_08411,848,multiple,Football,4.14,False,139.55,0.0,139.55
bet_08412,3335,single,Baseball,8.53,False,56.35,0.0,56.35
bet_08413,397,single,Tennis,5.77,False,152.4,0.0,152.4
bet_08414,1912,multiple,Football,2.59,False,175.8,0.0,175.8
bet_08415,177,single,Football,7.16,False,8.4,0.0,8.4
bet_08416,4833,single,Football,3.66,False,113.2,0.0,113.2
bet_08417,2219,single,Football,6.62,False,66.95,0.0,66.95
bet_08418,163,single,Football,1.67,False,142.5,0.0,142.5
bet_08419,551,multiple,Football,5.8,False,137.8,0.0,137.8
bet_08420,3196,single,Football,5.34,False,175.8,0.0,175.8
bet_08421,4017,single,Handball,1.1,False,188.65,0.0,188.65
bet_08422,3622,single,Volleyball,2.73,True,3.35,9.15,-5.8
bet_08423,3403,single,Football,3.79,False,19.4,0.0,19.4
bet_08424,2509,single,Football,3.48,False,261.35,0.0,261.35
bet_08425,3841,single,Football,3.77,False,2.7,0.0,2.7
bet_08426,1489,single,Football,10.74,False,131.4,0.0,131.4
bet_08427,1956,multiple,Volleyball,9.36,False,207.9,0.0,207.9
bet_08428,3887,multiple,Football,16.8,False,5.35,0.0,5.35
bet_08429,1293,single,Rugby,4.07,False,80.85,0.0,80.85
bet_08430,4119,multiple,Football,2.07,False,36.6,0.0,36.6
bet_08431,3324,multiple,Volleyball,26.0,False,47.4,0.0,47.4
bet_08432,2629,single,Football,3.32,False,52.8,0.0,52.8
bet_08433,564,single,Football,1.34,True,102.45,137.28,-34.83
bet_08434,3957,single,Basketball,6.0,False,182.75,0.0,182.75
bet_08435,2507,single,Volleyball,6.73,False,262.75,0.0,262.75
bet_08436,4992,single,Football,9.37,False,169.2,0.0,169.2
bet_08437,3611,multiple,Football,1.87,True,288.2,538.93,-250.73
bet_08438,1474,single,Football,1.44,True,4.5,6.48,-1.98
bet_08439,2417,single,Snooker,1.8,False,51.15,0.0,51.15
bet_08440,1428,multiple,Basketball,2.49,False,100.5,0.0,100.5
bet_08441,1339,multiple,Snooker,3.9,False,379.6,0.0,379.6
bet_08442,4890,single,Tennis,7.03,False,108.65,0.0,108.65
bet_08443,2488,single,Football,6.66,False,93.05,0.0,93.05
bet_08444,967,multiple,Football,7.23,False,237.75,0.0,237.75
bet_08445,3675,single,Volleyball,2.35,False,59.25,0.0,59.25
bet_08446,1310,single,Football,1.61,True,9.5,15.3,-5.8
bet_08447,3042,single,Football,1.92,False,86.25,0.0,86.25
bet_08448,4125,multiple,Football,1.42,True,23.75,33.72,-9.97
bet_08449,2950,single,Football,1.1,True,71.6,78.76,-7.16
bet_08450,4916,single,Basketball,1.1,True,149.95,164.94,-14.99
bet_08451,3381,single,Handball,3.53,False,171.9,0.0,171.9
bet_08452,591,single,Rugby,3.39,False,228.75,0.0,228.75
bet_08453,3568,single,Football,12.0,False,5.75,0.0,5.75
bet_08454,952,single,Snooker,1.11,True,105.7,117.33,-11.63
bet_08455,245,single,Formula 1,1.1,True,14.8,16.28,-1.48
bet_08456,1146,single,Football,6.95,False,245.5,0.0,245.5
bet_08457,1471,multiple,Tennis,7.39,False,8.8,0.0,8.8
bet_08458,2330,single,Snooker,3.08,True,166.2,511.9,-345.7
bet_08459,3823,single,Handball,2.71,True,95.9,259.89,-163.99
bet_08460,145,single,Football,3.74,True,41.05,153.53,-112.48
bet_08461,953,multiple,Football,3.81,False,106.8,0.0,106.8
bet_08462,2143,single,Rugby,12.0,False,0.95,0.0,0.95
bet_08463,3119,multiple,Football,1.23,True,184.65,227.12,-42.47
bet_08464,2511,multiple,Tennis,1.72,False,19.2,0.0,19.2
bet_08465,2416,single,Handball,1.1,False,64.2,0.0,64.2
bet_08466,562,multiple,Tennis,2.46,False,933.6,0.0,933.6
bet_08467,3646,multiple,Tennis,1.11,True,17.05,18.93,-1.88
bet_08468,4417,multiple,Football,11.63,False,14.8,0.0,14.8
bet_08469,4959,multiple,Tennis,3.0,False,86.9,0.0,86.9
bet_08470,4580,single,Ice Hockey,1.1,True,115.95,127.55,-11.6
bet_08471,952,single,Football,5.94,False,177.55,0.0,177.55
bet_08472,3911,single,Football,8.32,False,9.7,0.0,9.7
bet_08473,1778,single,Football,1.1,True,206.0,226.6,-20.6
bet_08474,3635,single,Formula 1,1.1,True,178.15,195.97,-17.82
bet_08475,1085,multiple,Handball,8.12,False,215.15,0.0,215.15
bet_08476,711,single,Football,12.0,False,174.65,0.0,174.65
bet_08477,3546,single,Football,1.1,True,319.75,351.72,-31.97
bet_08478,116,single,Handball,1.1,True,9.9,10.89,-0.99
bet_08479,1888,single,Handball,1.1,True,107.55,118.3,-10.75
bet_08480,1545,multiple,Football,1.11,True,372.45,413.42,-40.97
bet_08481,1916,multiple,Tennis,9.42,False,467.4,0.0,467.4
bet_08482,2388,single,Football,4.56,False,23.25,0.0,23.25
bet_08483,374,single,Basketball,8.93,False,168.7,0.0,168.7
bet_08484,3108,multiple,Tennis,13.73,False,2.25,0.0,2.25
bet_08485,2180,single,Snooker,2.1,True,9.8,20.58,-10.78
bet_08486,247,multiple,Football,1.11,False,98.9,0.0,98.9
bet_08487,4316,single,Tennis,1.1,True,41.85,46.04,-4.19
bet_08488,2438,single,Volleyball,4.33,False,41.15,0.0,41.15
bet_08489,378,single,Ice Hockey,1.1,False,17.6,0.0,17.6
bet_08490,3824,multiple,Tennis,12.63,False,215.15,0.0,215.15
bet_08491,1511,single,Football,1.1,True,216.9,238.59,-21.69
bet_08492,4018,single,Basketball,4.43,False,352.05,0.0,352.05
bet_08493,4799,single,Tennis,10.24,False,7.6,0.0,7.6
bet_08494,4975,single,Football,6.04,False,196.9,0.0,196.9
bet_08495,2245,single,Ice Hockey,6.9,False,42.35,0.0,42.35
bet_08496,4823,multiple,Tennis,4.29,False,199.2,0.0,199.2
bet_08497,1582,single,Football,4.37,False,1.1,0.0,1.1
bet_08498,2914,single,Football,8.88,True,174.1,1546.01,-1371.91
bet_08499,358,single,Football,2.07,False,153.2,0.0,153.2
bet_08500,1160,single,Football,1.22,False,249.5,0.0,249.5
bet_08501,4954,multiple,Football,1.11,True,23.35,25.92,-2.57
bet_08502,896,multiple,Football,1.11,False,3.55,0.0,3.55
bet_08503,1358,multiple,Basketball,1.11,False,98.45,0.0,98.45
bet_08504,681,multiple,Football,6.92,False,4.5,0.0,4.5
bet_08505,150,multiple,Football,1.11,True,5.15,5.72,-0.57
bet_08506,3575,single,Football,1.1,True,176.85,194.54,-17.69
bet_08507,2622,multiple,Football,1.11,False,83.05,0.0,83.05
bet_08508,2658,single,Football,1.1,True,62.2,68.42,-6.22
bet_08509,493,multiple,Baseball,6.08,True,155.9,947.87,-791.97
bet_08510,694,multiple,Basketball,1.11,True,149.95,166.44,-16.49
bet_08511,1611,multiple,Football,11.17,False,9.6,0.0,9.6
bet_08512,1643,single,Football,1.9,True,9.1,17.29,-8.19
bet_08513,1881,single,Tennis,1.1,True,40.3,44.33,-4.03
bet_08514,4171,multiple,Football,8.52,False,84.9,0.0,84.9
bet_08515,937,single,Football,1.1,False,134.4,0.0,134.4
bet_08516,3281,single,Tennis,4.24,False,455.2,0.0,455.2
bet_08517,3840,single,Tennis,1.1,True,14.5,15.95,-1.45
bet_08518,1540,single,Tennis,5.79,False,489.5,0.0,489.5
bet_08519,1685,multiple,Snooker,11.29,False,24.35,0.0,24.35
bet_08520,2314,multiple,Football,5.58,False,54.25,0.0,54.25
bet_08521,463,single,Tennis,3.96,False,907.6,0.0,907.6
bet_08522,4418,single,Tennis,3.58,True,266.0,952.28,-686.28
bet_08523,2905,single,Football,12.0,False,396.6,0.0,396.6
bet_08524,3645,single,Football,2.36,False,41.0,0.0,41.0
bet_08525,4390,multiple,Football,7.24,False,24.7,0.0,24.7
bet_08526,3138,multiple,Tennis,1.81,False,67.6,0.0,67.6
bet_08527,4228,single,Tennis,2.42,False,16.2,0.0,16.2
bet_08528,4848,multiple,Baseball,9.41,False,222.3,0.0,222.3
bet_08529,2515,single,Football,2.21,False,343.55,0.0,343.55
bet_08530,4894,multiple,Football,17.28,False,230.7,0.0,230.7
bet_08531,4823,multiple,Football,2.12,True,75.35,159.74,-84.39
bet_08532,1172,single,Rugby,1.1,True,160.5,176.55,-16.05
bet_08533,3986,multiple,Snooker,17.4,False,56.2,0.0,56.2
bet_08534,1966,single,Volleyball,4.05,False,63.15,0.0,63.15
bet_08535,1336,single,Football,7.52,False,11.15,0.0,11.15
bet_08536,534,single,Ice Hockey,6.22,True,120.7,750.75,-630.05
bet_08537,1110,single,Volleyball,1.1,True,59.55,65.5,-5.95
bet_08538,3245,single,Formula 1,4.16,True,266.05,1106.77,-840.72
bet_08539,1098,single,Football,8.48,True,62.35,528.73,-466.38
bet_08540,261,single,Football,11.61,False,4.45,0.0,4.45
bet_08541,313,multiple,Football,2.27,True,96.5,219.06,-122.56
bet_08542,2873,multiple,Basketball,6.47,False,61.2,0.0,61.2
bet_08543,1719,single,Handball,3.08,False,185.2,0.0,185.2
bet_08544,4333,single,Rugby,1.14,True,12.25,13.96,-1.71
